iIdConsultorio,CodReferencia,iidproducto,Cantidad,CantidadUsada
19,641,497,56,78
5,1378,109,14,9
5,1378,118,93,42
5,1378,497,29,21
5,1378,1628,123,3
4,1488,497,20,0
4,1488,870,106,10
6,1417,497,39,46
6,1417,540,0,0
16,1120,103,11,17
16,1120,109,6,1
16,1120,535,10,8
16,1120,540,2,0
16,1120,665,0,0
16,1120,1479,25,172
2,1471,488,2099,139
2,1471,497,161,119
2,1471,923,10,0
2,1471,924,18,3
2,1471,1289,291,33
18,550,103,21,5
18,550,540,0,0
18,550,1283,18,0
3,1378,497,14,5
3,1378,1451,20,20
20,58,535,0,0
4,1490,109,56,14
4,1490,490,258,61
4,1490,497,18,3
4,1490,717,1346,15
4,1490,1569,147,80
4,1490,1138,125,46
4,1490,1139,264,104
5,1381,497,19,11
5,1381,1569,106,1
5,1381,1451,32,38
3,1380,118,13,6
3,1380,7,54,27
3,1380,497,48,25
3,1380,535,16,16
3,1380,870,25,7
3,1380,1569,93,47
3,1380,1138,41,40
3,1380,1476,0,0
19,643,118,61,54
19,643,497,40,62
19,643,540,0,0
19,643,662,7,0
19,643,1569,284,129
6,1420,540,0,0
2,1474,716,3554,290
2,1474,923,1798,107
2,1474,1018,268,30
16,1123,109,39,34
16,1123,118,135,103
16,1123,120,7,5
16,1123,497,9,44
16,1123,535,303,364
16,1123,540,4,0
16,1123,1569,97,86
16,1123,1451,3,12
18,552,540,0,0
18,552,662,14,11
20,59,535,0,0
4,1493,487,201,81
4,1493,497,93,55
4,1493,535,606,52
4,1493,690,90,45
4,1493,1096,90,21
5,1383,1,288,31
5,1383,33,1720,1
5,1383,497,55,42
5,1383,690,1130,26
2,1478,535,772,82
2,1478,1569,55,5
19,645,109,43,4
19,645,497,49,9
19,645,540,0,0
19,645,979,266,720
19,645,1451,269,116
6,1423,103,15,0
6,1423,535,33,0
6,1423,540,0,0
6,1423,624,168,93
6,1423,662,26,25
6,1423,1569,74,39
18,554,37,266,141
18,554,540,0,0
18,554,662,12,6
18,554,1283,9,3
16,1125,497,30,72
16,1125,540,0,0
16,1125,1451,24,70
20,60,535,0,0
3,1383,497,24,21
3,1383,1096,67,23
3,1383,1451,34,38
3,1383,1581,964,1038
5,1386,118,157,105
5,1386,120,420,28
5,1386,632,219,80
5,1386,1569,202,1
18,555,103,22,26
18,555,662,18,11
18,555,1283,26,1
18,555,1289,0,0
19,647,7,188,199
19,647,497,33,27
6,1426,540,0,0
16,1127,1,120,7
16,1127,102,2022,3719
16,1127,540,0,0
16,1127,1982,40,43
5,1388,109,57,25
5,1388,142,387,10
5,1388,7,267,217
5,1388,497,22,16
5,1388,534,0,0
4,1496,109,63,14
4,1496,534,1,0
4,1496,1569,140,68
4,1496,1451,83,30
16,1128,15,244,167
16,1128,534,0,0
16,1128,540,0,0
16,1128,1564,268,2
19,648,497,20,30
18,559,534,0,0
18,559,540,0,0
18,559,662,17,23
18,559,1569,202,80
2,1481,109,37,5
2,1481,662,1,1
2,1481,924,6,0
2,1481,1101,72,13
2,1484,118,60,6
2,1484,120,45,2
2,1484,7,530,27
2,1484,15,536,38
2,1484,924,10,2
2,1484,1564,512,16
2,1484,1451,100,63
4,1500,534,1,0
5,1391,15,503,169
5,1391,24,2230,138
5,1391,490,102,15
5,1391,497,22,19
5,1391,1139,58,29
18,561,540,0,0
18,561,662,12,35
3,1385,118,1,0
3,1385,497,12,7
3,1385,534,0,0
3,1385,1101,44,12
3,1385,1569,32,18
6,1431,497,84,110
6,1431,534,0,0
6,1431,540,0,0
6,1431,1569,117,73
19,650,1,401,2
19,650,72,517,235
19,650,497,50,170
19,650,534,0,0
19,650,540,0,0
19,650,662,4,0
19,650,1982,351,231
16,1130,120,27,21
16,1130,7,75,68
16,1130,33,12,6
16,1130,497,38,106
16,1130,514,0,0
16,1130,534,0,0
16,1130,540,0,0
16,1130,1476,0,0
16,1130,1477,0,0
16,1130,1581,425,656
16,1130,1628,102,153
5,1394,497,21,27
5,1394,1451,48,35
4,1503,1,52,17
4,1503,109,47,14
4,1503,497,20,11
4,1503,534,0,0
4,1503,1569,60,31
4,1503,1138,134,54
4,1503,1451,29,22
19,652,118,79,50
19,652,497,39,51
19,652,540,0,0
19,652,1898,20,0
6,1433,103,6,0
6,1433,534,0,0
6,1433,540,0,0
16,1134,103,48,31
16,1134,142,663,823
16,1134,155,321,652
16,1134,534,0,0
16,1134,662,84,12
16,1134,1018,537,135
16,1134,1982,121,101
3,1388,490,1,2
3,1388,497,4,2
3,1388,540,0,0
3,1388,1569,27,14
18,563,103,29,5
18,563,534,0,0
18,563,540,0,0
18,563,662,18,19
2,1487,924,1995,142
6,1435,118,445,166
5,1396,497,152,89
5,1396,534,0,0
16,1137,120,14,10
16,1137,534,0,0
16,1137,540,0,0
4,1506,24,314,65
4,1506,497,122,84
4,1506,534,4,0
4,1506,1569,265,148
4,1506,1451,108,35
3,1390,118,20,29
3,1390,497,39,30
3,1390,870,4693,116
3,1390,1569,18,12
19,655,497,416,160
19,655,534,0,0
19,655,540,0,0
18,565,534,0,0
18,565,540,0,0
18,565,1283,56,1
5,1398,534,0,0
5,1398,1479,26,39
5,1398,1569,46,0
4,1508,109,60,18
4,1508,870,209,51
16,1141,120,31,15
16,1141,497,39,65
16,1141,534,0,0
16,1141,1479,43,216
16,1141,1569,91,73
16,1141,1451,3,2
18,567,662,8,22
19,657,7,41,26
19,657,662,2,0
19,657,1270,87,250
3,1391,7,141,129
3,1391,33,102,11
3,1391,540,0,0
3,1391,1018,0,0
3,1391,1569,173,118
3,1391,1017,52,0
3,1391,1451,6,12
6,1438,540,0,0
6,1438,662,16,19
16,1144,118,64,21
16,1144,120,31,14
16,1144,7,137,108
16,1144,497,56,96
16,1144,534,0,0
16,1144,540,0,0
16,1144,716,701,422
16,1144,690,192,18
16,1144,1451,16,32
4,1511,118,157,36
4,1511,15,886,251
4,1511,154,0,0
4,1511,534,2,0
5,1401,118,94,49
5,1401,1270,0,0
5,1401,1569,107,4
6,1441,24,785,80
6,1441,662,64,49
6,1441,690,27,4
19,659,7,337,157
19,659,15,234,149
19,659,33,268,193
19,659,383,939,497
19,659,534,0,0
19,659,540,0,0
18,569,540,0,0
18,569,662,17,55
3,1393,534,0,0
3,1393,540,0,0
3,1393,1451,66,110
2,1492,109,22,6
2,1492,1451,56,16
4,1514,109,31,17
4,1514,534,1,0
4,1514,1451,69,44
5,1403,490,284,82
5,1403,1270,321,143
5,1403,1581,505,609
3,1395,534,0,0
3,1395,632,0,0
3,1395,719,600,110
3,1395,1270,87,65
3,1395,1564,9,5
3,1395,1018,968,74
18,571,34,89,38
18,571,534,0,0
18,571,540,0,0
18,571,662,24,30
19,662,109,80,5
19,662,118,165,212
19,662,534,0,0
19,662,540,0,0
6,1444,534,0,0
6,1444,540,0,0
6,1444,1032,6,16
16,1146,120,57,17
16,1146,33,57,45
16,1146,534,0,0
3,1398,534,0,0
3,1398,540,0,0
19,665,540,0,0
19,665,662,20,0
19,665,1270,330,470
6,1447,103,16,0
6,1447,534,0,0
6,1447,540,0,0
6,1447,1096,555,184
6,1447,1569,86,47
5,1407,7,271,240
5,1407,1569,86,2
4,1517,109,79,23
4,1517,7,507,201
4,1517,487,237,91
4,1517,534,1,0
4,1517,1569,42,25
4,1517,1138,88,39
4,1517,1139,168,79
18,573,103,76,9
18,573,540,0,0
18,573,662,9,18
16,1149,118,30,15
16,1149,490,224,44
16,1149,632,173,107
16,1149,662,20,4
16,1149,1569,92,43
16,1149,1982,83,48
2,1497,497,72,64
2,1497,838,63,33
2,1497,1451,107,94
6,1450,303,150,353
6,1450,534,0,0
6,1450,1874,304,114
16,1151,497,24,82
16,1151,662,59,8
16,1151,1451,21,51
16,1151,1476,0,0
16,1151,1477,0,0
5,1408,497,28,8
5,1408,1451,41,33
5,1408,1628,202,8
4,1520,120,77,13
4,1520,497,118,57
4,1520,534,3,0
4,1520,1569,146,91
4,1520,1451,125,102
18,574,662,12,29
3,1401,497,6,0
3,1401,632,280,140
19,667,534,0,0
19,667,540,0,0
19,667,1564,29,0
19,667,1451,2387,1315
4,1522,1,61,16
4,1522,490,369,69
4,1522,534,2,0
4,1522,1092,0,0
4,1522,1564,81,8
19,668,716,2953,22
19,668,719,1376,56
19,668,979,298,369
19,668,1569,80,24
5,1410,118,37,13
5,1410,497,54,20
5,1410,1101,0,0
5,1410,1569,83,0
2,1499,38,1139,49
2,1499,109,59,9
2,1499,1638,9,1
16,1154,109,12,8
16,1154,118,43,25
16,1154,120,55,23
16,1154,497,32,75
3,1403,1,44,20
3,1403,45,6,8
3,1403,109,29,20
3,1403,118,27,39
3,1403,120,4,4
3,1403,15,128,120
3,1403,490,86,39
3,1403,497,28,10
3,1403,534,0,0
3,1403,1564,1241,72
3,1403,1139,19,19
6,1452,534,0,0
18,576,534,0,0
18,576,540,0,0
18,576,662,26,54
4,1525,45,193,19
4,1525,534,0,0
4,1525,662,7,0
4,1525,716,4304,42
4,1525,1569,85,45
4,1525,1982,60,0
5,1413,118,102,58
5,1413,534,0,0
5,1413,716,3679,24
5,1413,1101,36,3
5,1413,1569,44,1
5,1413,1982,13,7
18,582,534,0,0
18,582,540,0,0
18,582,662,13,7
19,671,118,29,32
19,671,7,367,362
19,671,15,407,445
19,671,497,45,8
19,671,540,0,0
6,1455,142,255,190
6,1455,497,120,153
2,1502,1569,49,0
16,1159,45,27,70
16,1159,118,136,71
16,1159,497,28,40
16,1159,540,0,0
4,1528,109,57,17
4,1528,534,3,0
6,1457,662,7,8
6,1457,1569,93,69
18,584,662,12,12
16,1160,120,112,14
16,1160,497,47,116
16,1160,1982,148,81
3,1405,102,1269,2832
3,1405,120,218,55
3,1405,497,97,141
3,1405,534,0,0
3,1405,1569,22,17
3,1405,1982,25,17
5,1415,497,28,29
5,1415,1569,211,0
5,1415,1982,128,79
2,1504,118,84,4
2,1504,120,22,0
2,1504,594,165,4
2,1504,1101,76,0
19,674,497,31,18
19,674,534,0,0
19,674,540,0,0
19,674,1581,5489,2451
14,53,719,0,0
14,53,1486,0,0
14,53,1017,0,0
14,53,1940,0,0
14,53,1977,0,0
14,54,1982,0,0
14,54,2076,0,0
16,1162,109,36,26
16,1162,7,82,106
16,1162,15,118,129
16,1162,1569,129,70
16,1162,1451,404,493
4,1532,497,641,246
4,1532,1569,189,101
4,1532,1138,76,40
4,1532,1451,1616,96
5,1416,497,74,33
5,1416,1451,799,120
6,1461,103,22,0
6,1461,540,0,0
6,1461,662,84,41
3,1408,534,0,0
3,1408,1569,61,41
3,1408,1451,154,199
2,1505,719,4579,24
2,1505,1451,3661,450
2,1505,1982,9,4
19,678,118,14,13
19,678,384,1562,828
19,678,497,58,46
19,678,534,0,0
19,678,540,0,0
19,678,1569,181,158
18,585,662,16,18
18,585,1569,113,58
4,1538,109,51,19
4,1538,487,5270,873
4,1538,870,93,46
4,1538,1101,28,5
4,1538,947,0,0
4,1538,1982,32,9
5,1421,118,81,41
5,1421,7,182,176
5,1421,15,799,280
5,1421,497,238,58
6,1464,534,0,0
16,1165,497,261,504
16,1165,534,0,0
16,1165,662,181,56
19,681,118,57,87
19,681,497,1205,2223
19,681,534,0,0
19,681,540,0,0
19,681,1982,171,8
2,1507,154,0,0
2,1507,497,815,467
2,1507,1781,6007,39
18,588,662,11,12
18,588,1982,295,61
5,1424,155,112,34
5,1424,534,0,0
5,1424,632,201,79
4,1541,662,342,3
4,1541,1092,0,0
4,1542,947,0,0
19,684,102,353,273
16,1167,118,54,69
16,1167,120,56,0
16,1167,534,0,0
16,1167,1058,3,2
18,592,534,0,0
18,592,662,19,32
19,686,109,30,2
19,686,118,23,34
19,686,33,88,32
19,686,534,0,0
19,686,540,0,0
19,686,1058,307,241
16,1169,1,80,6
16,1169,490,345,48
16,1169,534,0,0
16,1169,1058,35,0
16,1169,1479,12,24
6,1470,1058,0,0
5,1426,1479,64,167
5,1426,1569,87,3
5,1426,1982,146,61
4,1545,534,0,0
4,1545,1096,1677,43
4,1545,1564,388,24
4,1545,1569,344,197
18,593,540,0,0
2,1512,109,21,1
3,1411,142,64,32
3,1411,1092,0,0
3,1411,1096,1799,96
3,1411,1138,40,37
3,1411,1139,53,50
2,1515,794,0,0
2,1515,1092,0,0
5,1429,142,936,37
5,1429,490,129,21
4,1547,109,9,4
4,1547,142,514,61
4,1547,24,603,58
4,1547,1138,152,68
4,1547,1139,158,66
4,1547,1982,68,12
6,1473,624,368,193
6,1473,1569,59,61
16,1171,534,0,0
18,596,142,260,263
18,596,34,43,16
18,596,540,0,0
18,596,662,13,7
18,596,1283,9,1
3,1414,118,37,11
3,1414,1628,84,224
3,1414,1982,44,29
4,1548,1,77,13
4,1548,109,29,8
5,1430,109,148,40
5,1430,118,160,90
5,1430,1569,70,0
19,691,118,134,95
19,691,534,0,0
19,691,540,0,0
6,1476,534,0,0
18,598,662,9,8
18,598,1283,7,0
2,1517,109,184,17
2,1517,534,0,0
16,1173,118,178,144
16,1173,120,33,6
16,1173,7,102,105
16,1173,534,0,0
16,1173,1569,96,44
16,1173,1982,97,46
5,1432,100,5,11
5,1432,7,310,247
5,1432,733,68,23
5,1432,870,348,33
5,1432,1058,25,13
5,1432,1270,141,53
4,1551,100,0,0
4,1551,870,18,11
4,1551,1092,0,0
4,1551,1058,1703,48
6,1478,1058,0,0
19,693,100,0,0
19,693,1270,22,27
2,1520,100,0,0
2,1520,21,1033,147
3,1416,100,7,13
3,1416,1569,55,32
18,599,662,50,66
16,1174,15,120,102
16,1174,534,0,0
16,1174,733,384,411
16,1174,1270,0,0
3,1418,534,0,0
19,696,100,0,0
19,696,109,23,1
19,696,7,257,214
19,696,534,0,0
19,696,540,0,0
19,696,1270,157,67
5,1435,120,1238,47
5,1435,534,0,0
5,1435,1058,228,102
5,1435,1309,0,0
5,1435,1569,102,0
5,1435,1982,119,79
4,1554,100,19,44
4,1554,109,47,20
4,1554,534,1,0
4,1554,870,521,88
4,1554,1270,14,33
2,1521,100,38,54
2,1521,120,37,0
2,1521,487,1589,170
2,1521,854,31,7
2,1521,1138,767,74
2,1521,1139,1491,129
2,1521,1982,6,9
18,601,1283,19,1
18,601,1569,196,58
16,1176,120,140,6
16,1176,1270,13,24
16,1176,1479,20,8
6,1480,534,0,0
6,1480,1569,65,51
4,1557,100,25,46
4,1557,109,203,46
4,1557,120,88,9
4,1557,534,4,0
4,1557,1569,48,32
4,1557,1628,189,108
4,1557,1982,73,7
3,1420,100,1,2
3,1420,109,19,14
3,1420,7,156,135
3,1420,15,214,189
3,1420,534,0,0
3,1420,1569,79,59
3,1420,1982,49,48
5,1438,100,17,43
5,1438,490,422,71
5,1438,1569,47,2
19,699,71,249,97
19,699,109,79,3
19,699,33,42,17
19,699,979,178,448
19,699,1569,177,164
19,699,1982,210,13
18,603,34,16,0
18,603,534,0,0
18,603,540,0,0
18,603,662,18,17
2,1523,1202,0,0
2,1523,1018,213,50
2,1523,1569,29,0
6,1483,261,260,329
6,1483,662,24,6
6,1483,690,4,4
16,1177,109,43,28
16,1177,534,0,0
16,1177,1479,37,68
16,1177,1569,86,38
16,1177,1982,142,75
4,1560,7,644,227
4,1560,1569,91,45
18,606,534,0,0
18,606,540,0,0
5,1442,1569,196,54
5,1442,1982,188,84
6,1486,1569,108,85
16,1179,534,0,0
16,1179,632,135,100
4,1563,100,11,20
4,1563,490,305,48
4,1563,534,1,0
5,1445,38,1109,26
18,607,103,3,2
18,607,540,0,0
18,607,1283,5,1
19,703,100,0,0
19,703,33,114,28
19,703,1564,24,0
2,1527,100,4,4
2,1527,120,4,0
2,1527,534,0,0
16,1181,100,1,6
4,1566,100,8,10
4,1566,118,36,10
4,1566,15,965,169
4,1566,1270,585,291
4,1566,1569,145,90
4,1566,1138,34,16
4,1566,1139,206,90
6,1490,103,32,0
6,1490,662,69,39
5,1448,118,952,366
5,1448,733,263,62
5,1448,1270,1139,185
5,1448,1486,1,4
5,1448,1628,119,100
3,1429,103,8,5
3,1429,118,186,37
19,706,100,0,0
19,706,118,30,15
19,706,7,34,40
19,706,15,96,96
19,706,1270,15,13
2,1529,1,467,12
2,1529,100,3,4
2,1529,118,747,34
2,1529,120,137,0
2,1529,141,0,0
2,1529,662,0,0
2,1529,1101,37,0
2,1529,1270,100,56
2,1529,1982,25,0
18,609,103,3,1
18,609,34,6,0
18,609,540,0,0
18,609,662,4,3
16,1184,45,14,53
16,1184,118,7,26
16,1184,120,11,2
16,1184,7,49,43
16,1184,15,159,137
16,1184,662,92,69
16,1184,1569,134,80
19,709,118,50,51
19,709,7,183,85
19,709,540,0,0
19,709,662,65,21
19,709,1270,74,46
4,1569,100,42,44
4,1569,534,2,0
6,1493,534,0,0
3,1432,100,13,23
2,1532,100,10,16
16,1186,118,133,209
16,1186,120,78,4
16,1186,33,6,0
16,1186,534,0,0
18,611,103,7,4
18,611,141,0,0
18,611,34,68,1
18,611,662,12,22
18,611,1283,11,0
4,1572,534,0,0
5,1455,100,6,10
5,1455,103,67,1
5,1455,497,18,24
5,1455,1569,84,16
5,1455,1982,62,23
6,1494,141,2,0
6,1494,497,35,57
6,1494,690,41,54
3,1434,497,26,53
16,1187,490,254,59
16,1187,534,0,0
16,1187,1982,143,76
18,612,662,7,6
2,1534,100,30,40
2,1534,1376,259,149
19,715,100,0,0
19,715,120,0,0
19,715,15,446,487
19,715,1270,92,370
5,1457,7,192,180
5,1457,497,28,22
5,1457,1096,2254,24
5,1457,1479,50,149
5,1457,1982,141,62
2,1535,534,0,0
4,1574,45,284,15
4,1574,534,1,0
4,1574,1569,50,31
4,1574,1138,95,45
16,1189,100,0,0
16,1189,120,94,6
16,1189,497,26,41
16,1189,534,0,0
18,614,37,673,203
18,614,103,27,12
18,614,662,14,23
6,1498,1569,107,106
19,718,102,272,160
19,718,118,20,12
19,718,1898,12,0
5,1458,497,29,28
5,1458,1569,94,9
4,1577,100,51,20
4,1577,110,0,0
4,1577,534,0,0
4,1577,1569,93,55
4,1577,1982,59,5
2,1537,110,5,3
2,1537,534,0,0
18,616,662,19,14
18,616,1283,19,0
16,1191,110,21,2
16,1191,7,68,71
16,1191,534,0,0
3,1439,1569,60,35
5,1460,110,12,9
5,1460,497,37,36
5,1460,632,162,40
3,1442,534,0,0
3,1442,1982,158,93
4,1581,534,0,0
19,721,660,0,0
19,721,794,0,0
19,721,1219,0,0
19,721,1569,153,123
19,721,1516,0,0
2,1538,537,183,31
2,1538,1569,61,0
6,1501,534,0,0
18,618,534,0,0
18,618,540,0,0
16,1193,33,186,8
16,1193,497,16,25
16,1193,534,0,0
16,1193,794,0,0
4,1583,1,90,8
4,1583,100,72,44
4,1583,118,338,60
4,1583,534,9,0
4,1583,1101,20,5
4,1583,1569,189,92
19,723,118,189,159
19,723,7,152,99
19,723,33,156,226
19,723,1270,944,3186
19,723,979,186,1385
5,1463,100,61,37
5,1463,497,32,21
5,1463,715,4762,20
5,1463,1569,204,5
5,1463,1138,87,39
5,1463,1139,137,62
5,1463,1982,219,119
6,1504,497,19,34
6,1504,534,0,0
16,1196,118,63,164
16,1196,120,57,10
16,1196,497,30,48
16,1196,1479,53,40
18,620,662,9,17
2,1540,100,37,46
2,1540,1101,341,5
3,1446,497,17,29
3,1446,534,0,0
3,1446,715,1927,405
5,1465,497,42,39
16,1198,100,0,0
16,1198,103,40,38
16,1198,662,31,22
16,1198,1569,95,57
4,1586,138,42,9
4,1586,715,5943,54
6,1506,38,432,166
6,1506,33,47,64
19,726,1982,206,19
18,622,103,7,2
18,622,540,0,0
18,622,662,20,35
2,1542,138,6,3
2,1542,715,3676,143
2,1542,1982,10,0
3,1449,109,7,6
4,1589,109,20,6
4,1589,1138,109,49
5,1468,7,66,43
5,1468,497,26,18
5,1468,1017,47,6
16,1201,45,4,13
16,1201,490,219,123
16,1201,497,10,21
16,1201,632,162,149
16,1201,715,1470,564
6,1509,497,5,17
6,1509,534,0,0
6,1509,662,41,70
19,729,109,118,3
18,625,103,18,11
18,625,662,20,33
18,625,1283,19,1
4,1592,100,118,55
4,1592,109,28,7
4,1592,1569,261,101
4,1592,1982,38,4
6,1512,497,255,352
6,1512,534,0,0
5,1470,497,54,32
3,1452,100,43,61
3,1452,490,120,23
18,626,34,10,0
18,626,662,21,39
18,626,1569,157,70
2,1546,100,19,18
2,1546,1486,2,2
16,1202,118,333,860
16,1202,120,82,18
16,1202,662,29,21
16,1202,1628,21,24
16,1202,1982,39,28
6,1514,1569,77,66
6,1514,1982,0,0
4,1594,109,32,8
4,1594,490,852,100
4,1594,534,2,0
5,1472,7,171,156
5,1472,1569,138,1
16,1204,100,1,4
16,1204,109,21,19
16,1204,156,220,5
16,1204,497,10,6
19,734,7,37,35
3,1453,109,14,12
3,1453,497,50,119
3,1453,1569,177,95
18,627,34,2,0
18,627,662,13,19
2,1548,102,43,57
2,1548,733,497,146
4,1597,120,31,8
4,1597,1017,23,6
4,1597,1139,127,57
16,1207,1,111,30
16,1207,45,11,39
16,1207,100,1,6
16,1207,142,1036,260
16,1207,7,59,71
16,1207,15,59,69
16,1207,497,10,19
16,1207,662,29,23
16,1207,1982,58,32
5,1475,15,862,209
5,1475,490,290,48
5,1475,497,139,108
5,1475,1058,275,78
5,1475,1628,169,31
5,1475,1982,76,47
2,1549,100,50,36
2,1549,717,460,97
2,1549,1058,0,0
3,1455,142,572,245
6,1516,142,105,94
6,1516,534,0,0
19,737,71,1009,15
19,737,72,111,98
19,737,7,207,156
18,630,34,31,0
18,630,662,8,12
18,630,1283,1614,999
4,1600,534,1,0
4,1600,1982,56,6
2,1551,109,103,2
16,1209,497,23,47
16,1209,1569,63,46
6,1519,103,11,0
19,739,534,0,0
19,739,540,0,0
19,739,1569,185,118
18,632,103,11,4
18,632,662,15,25
4,1603,109,39,9
5,1479,1569,312,0
5,1479,1982,89,55
19,741,534,0,0
19,741,540,0,0
16,1212,662,9,3
6,1521,534,0,0
6,1521,662,31,54
18,633,103,16,12
18,633,662,11,6
19,743,100,2,30
4,1605,534,1,0
6,1523,1569,87,81
2,1555,1982,6,0
16,1214,497,22,28
16,1214,1982,26,15
18,635,662,12,18
5,1483,7,244,212
5,1483,497,52,13
5,1483,1982,304,139
6,1525,24,1097,96
6,1525,534,0,0
4,1608,100,31,25
4,1608,109,88,33
4,1608,497,129,0
4,1608,1569,118,48
4,1608,1138,70,34
19,745,33,119,151
19,745,1564,385,0
19,745,979,112,850
16,1215,120,100,19
16,1215,15,116,148
16,1215,662,66,11
16,1215,1569,82,58
16,1215,1982,78,59
18,638,662,9,15
2,1556,100,118,68
5,1487,497,28,40
5,1487,632,338,104
5,1487,1479,28,72
4,1611,1,68,8
4,1611,534,2,0
2,1559,1486,3,1
2,1559,1018,4676,287
2,1559,1569,187,4
2,1559,1017,3504,30
3,1462,109,18,8
3,1462,497,41,84
18,640,103,2,0
18,640,34,2,0
18,640,662,8,13
19,747,72,1929,331
19,747,7,378,154
19,747,470,0,0
19,747,1058,47,140
19,747,1982,262,11
16,1217,7,79,121
16,1217,497,34,98
16,1217,1564,124,0
5,1490,497,40,46
4,1613,100,67,52
3,1464,120,92,40
3,1464,1628,251,464
6,1530,103,3,0
6,1530,662,79,43
18,642,103,4,8
18,642,142,192,173
18,642,34,24,9
18,642,662,6,10
19,749,497,33,100
4,1616,120,210,8
4,1616,142,1050,62
4,1616,24,897,65
4,1616,1569,141,50
5,1493,497,55,85
3,1467,1569,76,29
19,751,497,109,340
19,751,534,0,0
18,644,103,13,10
18,644,662,11,10
6,1533,534,0,0
16,1220,497,21,41
16,1220,1479,70,155
6,1534,534,0,0
6,1534,1569,38,38
6,1534,1874,118,54
6,1534,1982,2,6
4,1619,733,2320,85
19,753,102,308,91
19,753,1898,43,0
5,1496,100,56,51
5,1496,1569,127,0
18,646,662,13,17
2,1565,1982,34,0
16,1222,100,0,0
16,1222,490,203,55
16,1222,1058,42,0
6,1536,103,4,0
18,648,103,22,9
18,648,662,14,16
3,1473,497,44,97
3,1473,662,276,8
3,1473,690,58,79
4,1622,1982,50,12
5,1498,142,2185,17
5,1498,490,217,57
5,1498,497,90,156
16,1224,100,2,4
16,1224,109,12,11
16,1224,497,34,79
16,1224,1569,125,83
16,1224,1982,166,112
18,650,34,16,0
18,650,662,14,32
18,650,1569,115,82
19,757,100,0,0
19,757,15,614,299
19,757,979,135,422
19,757,1569,86,41
6,1538,690,33,42
5,1500,7,229,251
5,1500,1982,165,66
4,1625,7,473,181
4,1625,534,9,0
3,1476,100,9,18
3,1476,1982,24,16
16,1226,100,0,0
16,1226,155,733,110
6,1541,534,0,0
6,1541,1569,68,73
4,1627,100,57,12
4,1627,109,64,11
4,1627,15,829,185
4,1627,497,86,3
4,1627,1101,36,11
4,1627,1569,216,54
4,1627,1138,142,63
4,1627,1139,229,92
5,1502,497,47,52
5,1502,1479,68,202
5,1502,1569,41,0
3,1478,1569,106,59
18,652,662,12,28
2,1571,100,50,30
2,1571,109,13,0
2,1571,120,31,0
2,1571,1220,0,0
16,1227,109,8,6
16,1227,497,25,75
16,1227,1628,21,15
5,1504,497,47,36
5,1504,1058,3798,212
5,1504,1569,264,0
18,654,34,63,0
18,654,662,48,184
3,1481,109,36,20
3,1481,7,723,560
3,1481,15,310,240
3,1481,1982,138,72
16,1229,100,0,0
16,1229,7,21,27
16,1229,632,72,47
16,1229,1638,0,0
19,760,497,31,0
2,1574,109,106,7
5,1506,497,45,62
5,1506,1982,53,23
19,761,109,75,2
19,761,383,330,342
19,761,497,27,0
19,761,534,0,0
19,761,1290,1251,368
4,1631,100,109,62
3,1482,100,50,78
3,1482,1101,200,37
3,1482,1138,6,10
16,1232,100,2,4
16,1232,109,10,8
16,1232,120,68,0
16,1232,7,98,110
16,1232,15,99,86
16,1232,497,45,101
16,1232,534,0,0
6,1546,103,7,0
6,1546,142,209,207
6,1546,303,145,300
6,1546,534,0,0
2,1577,100,76,43
2,1577,7,998,217
2,1577,1638,0,0
18,659,103,8,2
18,659,534,0,0
18,659,540,0,0
19,764,497,143,0
5,1509,45,16,6
5,1509,102,1658,223
5,1509,497,37,50
5,1509,1982,149,86
4,1634,102,1012,650
4,1634,109,8,4
4,1634,1024,22,0
6,1549,261,238,256
3,1485,103,7,8
3,1485,490,435,90
3,1485,497,45,87
16,1235,733,450,376
16,1235,1569,55,21
2,1579,1024,0,0
18,661,103,10,10
5,1511,109,13,2
5,1511,7,192,198
5,1511,490,433,83
5,1511,497,27,46
5,1511,1628,208,48
6,1552,1569,46,36
4,1637,45,423,21
4,1637,109,59,14
4,1637,497,209,155
3,1487,120,163,32
3,1487,1138,175,80
3,1487,1139,191,81
16,1239,497,23,58
16,1239,1982,36,16
2,1582,120,203,27
2,1582,1024,0,0
6,1554,103,5,2
6,1554,534,0,0
6,1554,662,16,8
6,1554,1982,26,57
4,1640,71,400,113
4,1640,870,632,89
4,1640,1569,90,32
4,1640,1982,70,7
5,1514,497,30,46
18,662,662,6,8
3,1490,1220,0,0
3,1490,1569,135,67
2,1583,718,112,15
2,1583,1202,0,0
2,1583,1024,0,0
2,1583,1376,415,125
2,1583,1982,33,0
16,1240,120,55,0
16,1240,497,7,12
16,1240,662,5,0
16,1240,1569,73,45
19,770,33,6,6
19,770,979,100,212
5,1515,100,3,6
5,1515,497,73,84
4,1642,1,85,11
4,1642,1564,467,52
18,664,662,6,17
3,1493,1,122,66
3,1493,497,86,177
3,1493,1092,0,0
16,1241,100,0,0
16,1241,497,27,73
16,1241,662,18,3
16,1241,1982,168,111
2,1585,100,18,10
2,1585,1564,211,11
19,772,1058,244,428
19,772,1982,282,30
6,1559,662,38,33
6,1559,1569,42,32
18,666,662,5,22
5,1517,100,72,34
5,1517,109,99,14
5,1517,1569,224,0
5,1517,1982,270,114
4,1645,109,15,1
