iIdActivo,sUbicacion,vResponsable,dFechaMovimiento,sNuevaUbicacion,vNuevoResponsable,vusuario,vusuarioAut
2482,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2483,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2489,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2497,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2498,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2526,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2546,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2547,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2559,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2562,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2587,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2588,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2589,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2603,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2608,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2609,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1507,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1582,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1601,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1623,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1624,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1706,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1713,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1546,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1547,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1731,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1734,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1759,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
1760,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2204,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2205,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2375,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2378,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2218,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2229,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2247,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2169,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2234,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2236,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2307,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2219,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2308,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3203,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3204,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3205,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3219,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3243,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3254,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3263,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3266,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3276,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3277,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3289,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3319,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3323,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3326,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3337,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3338,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3345,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3347,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3369,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3371,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3376,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3400,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3406,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3425,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3426,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3479,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3480,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3556,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3574,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3660,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3689,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3718,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3726,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2706,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2707,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2708,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2715,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2716,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2717,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2725,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2726,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2730,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2766,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2775,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2797,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2807,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2809,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2820,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2834,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2835,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2836,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2837,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2839,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2846,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2847,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3690,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3918,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3058,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2928,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2929,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2930,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2943,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2944,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2969,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2970,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2971,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
2973,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3004,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3005,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3006,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3007,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3019,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3020,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3025,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3027,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3028,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3043,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3050,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3177,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3178,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3202,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3750,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3752,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3782,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3786,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3804,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3928,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3877,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3905,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3947,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
3963,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4636,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4325,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4213,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4342,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4350,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4362,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4363,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4364,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4378,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4424,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4635,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4648,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4649,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4658,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4695,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4696,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4697,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4698,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
4754,16,gquishpe,2022-07-18 00:00:00,NULL,NULL,susana,parrobo
19,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
20,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
93,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
635,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
663,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
664,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
665,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
666,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
667,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
668,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
669,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
670,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
671,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
672,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
674,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
675,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
676,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
677,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
678,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
679,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
680,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
681,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
682,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
683,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
684,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
685,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
686,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
687,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
688,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
689,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
690,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
691,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
692,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
693,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
694,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
695,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
696,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
697,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
698,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
699,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
700,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
701,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
703,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
704,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
706,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
707,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
708,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
709,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
711,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
712,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
713,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
714,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
715,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
716,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
717,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
718,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
719,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
720,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
721,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
722,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
723,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
724,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
725,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
726,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
727,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
728,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
729,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
730,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
731,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
732,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
733,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
734,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
735,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
736,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
737,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
738,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
739,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
740,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
741,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
742,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
743,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
745,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
747,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
752,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
753,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
754,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
756,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
759,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
761,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
766,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
767,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
918,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
919,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
920,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
921,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
923,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
924,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
925,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
926,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
928,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
929,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
930,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
932,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
933,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
935,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
936,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
949,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
957,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
994,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1021,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1268,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1297,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1305,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1314,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1347,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1958,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2180,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2435,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2436,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2438,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2501,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2519,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2568,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2569,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2570,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2616,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2617,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1518,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1621,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1622,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1631,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1691,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1692,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1693,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2183,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2184,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2301,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2182,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2185,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2186,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
1917,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2181,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2191,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2286,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2299,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
2300,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3244,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3255,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3264,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3282,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3283,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3284,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3285,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3286,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3287,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3288,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3290,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3291,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3312,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3314,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3316,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3317,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3327,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
4520,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3342,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3348,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3373,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3375,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3377,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3379,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3386,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3388,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3389,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3390,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3394,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3407,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3429,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3430,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3431,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3434,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3435,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3442,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3445,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3446,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3447,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3448,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3449,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3452,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3453,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3454,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3460,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3466,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3467,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3468,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3470,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3475,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3476,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3477,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3478,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3483,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3485,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3486,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3505,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
3506,18,gcastro,2022-07-18 00:00:00,18,gquishpe,susana,parrobo
