iIdBodega,iIdTipoMov,iIdMovimiento,iIdproducto,dCantidad,iIdBodegaSolicita,dCantidadAprobada,StockActual
1,1,81,119,1.0000,6,1.0000,0.00
1,1,82,3,6.0000,6,6.0000,4.00
1,1,83,51,10.0000,6,10.0000,30.00
1,1,83,121,5.0000,6,5.0000,10.00
1,1,8,110,2.0000,3,2.0000,29.00
1,1,86,3,4.0000,6,4.0000,0.00
1,1,87,3,6.0000,6,6.0000,9.00
1,1,87,6,5.0000,6,5.0000,37.00
1,1,3,116,1.0000,1,1.0000,0.00
1,1,90,51,8.0000,6,8.0000,22.00
1,1,90,6,5.0000,6,5.0000,32.00
1,1,12,110,3.0000,3,3.0000,22.00
1,1,12,122,2.0000,3,2.0000,2.00
1,1,92,2,10.0000,6,10.0000,21.00
1,1,97,2,8.0000,6,8.0000,5.00
1,1,97,3,3.0000,6,3.0000,0.00
1,1,97,4,3.0000,6,3.0000,8.00
1,1,99,2,5.0000,6,5.0000,0.00
1,1,99,24,1.0000,6,1.0000,0.00
1,1,99,4,2.0000,6,2.0000,6.00
1,1,15,110,2.0000,3,2.0000,16.00
1,1,102,51,10.0000,6,10.0000,14.00
1,1,103,120,1.0000,6,1.0000,0.00
1,1,17,125,2.0000,3,2.0000,0.00
1,1,12,1,1.0000,5,1.0000,0.00
1,1,12,10,1.0000,5,1.0000,1.00
1,1,18,109,1.0000,3,1.0000,2.00
1,1,20,110,2.0000,3,2.0000,10.00
1,1,105,2,8.0000,6,8.0000,1.00
1,1,105,51,5.0000,6,5.0000,1.00
1,1,106,7,1.0000,6,1.0000,10.00
1,1,107,51,1.0000,6,1.0000,0.00
1,1,108,52,1.0000,6,1.0000,0.00
1,1,109,2,8.0000,6,8.0000,43.00
1,1,109,3,7.0000,6,7.0000,13.00
1,1,111,7,1.0000,6,1.0000,9.00
1,1,112,2,5.0000,6,5.0000,38.00
1,1,112,3,5.0000,6,5.0000,8.00
1,1,24,110,2.0000,3,2.0000,28.00
1,1,116,2,10.0000,6,10.0000,28.00
1,1,116,3,6.0000,6,6.0000,67.00
1,1,27,110,4.0000,3,4.0000,24.00
1,1,120,28,1.0000,6,1.0000,2.00
1,1,14,1,1.0000,5,1.0000,0.00
1,1,122,2,3.0000,6,3.0000,25.00
1,1,122,3,3.0000,6,3.0000,64.00
1,1,28,110,2.0000,3,2.0000,22.00
1,1,29,116,1.0000,3,1.0000,2.00
1,1,125,30,1.0000,6,1.0000,2.00
1,1,16,10,1.0000,5,1.0000,2.00
1,1,126,2,4.0000,6,4.0000,20.00
1,1,126,126,1.0000,6,1.0000,0.00
1,1,127,30,1.0000,6,1.0000,1.00
1,1,4,110,2.0000,1,2.0000,0.00
1,1,128,3,2.0000,6,2.0000,58.00
1,1,131,52,1.0000,6,1.0000,1.00
1,1,32,110,2.0000,3,2.0000,16.00
1,1,132,2,2.0000,6,2.0000,14.00
1,1,132,3,2.0000,6,2.0000,56.00
1,1,133,142,2.0000,6,2.0000,4.00
1,1,134,142,1.0000,6,1.0000,3.00
1,1,134,46,1.0000,6,1.0000,1.00
1,1,34,110,2.0000,3,2.0000,12.00
1,1,17,1,1.0000,5,1.0000,0.00
1,1,137,141,1.0000,6,1.0000,0.00
1,1,138,2,6.0000,6,6.0000,6.00
1,1,138,3,4.0000,6,4.0000,50.00
1,1,140,4,6.0000,6,6.0000,4.00
1,1,140,6,8.0000,6,8.0000,8.00
1,1,142,2,4.0000,6,4.0000,2.00
1,1,142,3,4.0000,6,4.0000,46.00
1,1,142,4,4.0000,6,4.0000,0.00
1,1,143,46,1.0000,6,1.0000,0.00
1,1,143,143,1.0000,6,1.0000,2.00
1,1,38,110,2.0000,3,2.0000,28.00
1,1,39,116,1.0000,3,1.0000,1.00
1,1,147,111,1.0000,6,1.0000,1.00
1,1,148,122,2.0000,6,2.0000,0.00
1,1,148,120,1.0000,6,1.0000,4.00
1,1,18,10,1.0000,5,1.0000,1.00
1,1,150,2,6.0000,6,6.0000,44.00
1,1,150,4,6.0000,6,6.0000,4.00
1,1,150,51,3.0000,6,3.0000,37.00
1,1,151,120,1.0000,6,1.0000,2.00
1,1,153,4,2.0000,6,2.0000,2.00
1,1,42,109,1.0000,3,1.0000,3.00
1,1,44,116,1.0000,3,1.0000,0.00
1,1,157,69,1.0000,6,1.0000,0.00
1,1,157,144,1.0000,6,1.0000,2.00
1,1,157,2,4.0000,6,4.0000,36.00
1,1,159,2,4.0000,6,4.0000,32.00
1,1,46,109,1.0000,3,1.0000,5.00
1,1,46,110,2.0000,3,2.0000,11.00
1,1,48,110,2.0000,3,2.0000,7.00
1,1,163,4,6.0000,6,6.0000,9.00
1,1,163,3,4.0000,6,4.0000,22.00
1,1,164,141,1.0000,6,1.0000,0.00
1,1,164,46,1.0000,6,1.0000,1.00
1,1,14,6,6.0000,6,6.0000,78.00
1,1,18,2,4.0000,6,4.0000,0.00
1,1,18,14,5.0000,6,5.0000,5.00
1,1,18,13,2.0000,6,2.0000,8.00
1,1,18,38,2.0000,6,2.0000,3.00
1,1,18,22,1.0000,6,1.0000,9.00
1,1,19,51,10.0000,6,10.0000,20.00
1,1,19,37,5.0000,6,5.0000,5.00
1,1,21,31,1.0000,6,1.0000,5.00
1,1,21,54,1.0000,6,1.0000,1.00
1,1,21,18,1.0000,6,1.0000,9.00
1,1,21,20,2.0000,6,2.0000,8.00
1,1,22,13,2.0000,6,2.0000,16.00
1,1,22,29,1.0000,6,1.0000,3.00
1,1,23,52,1.0000,6,1.0000,1.00
1,1,25,51,6.0000,6,6.0000,44.00
1,1,25,28,1.0000,6,1.0000,2.00
1,1,26,42,1.0000,6,1.0000,1.00
1,1,27,27,1.0000,6,1.0000,3.00
1,1,33,4,4.0000,6,4.0000,5.00
1,1,33,51,5.0000,6,5.0000,34.00
1,1,33,57,1.0000,6,1.0000,0.00
1,1,35,72,1.0000,6,1.0000,0.00
1,1,36,68,1.0000,6,1.0000,3.00
1,1,5,10,1.0000,5,1.0000,2.00
1,1,38,3,4.0000,6,4.0000,15.00
1,1,41,6,6.0000,6,6.0000,57.00
1,1,45,28,1.0000,6,1.0000,1.00
1,1,45,99,2.0000,6,2.0000,0.00
1,1,54,30,1.0000,6,1.0000,3.00
1,1,56,22,1.0000,6,1.0000,8.00
1,1,56,113,1.0000,6,1.0000,3.00
1,1,56,112,1.0000,6,1.0000,1.00
1,1,57,110,3.0000,6,3.0000,21.00
1,1,66,41,1.0000,6,1.0000,1.00
1,1,78,68,1.0000,6,1.0000,1.00
1,1,78,52,1.0000,6,1.0000,2.00
1,1,114,127,1.0000,6,1.0000,0.00
1,1,25,115,6.0000,3,6.0000,43.00
1,1,82,4,6.0000,6,6.0000,1.00
1,1,91,120,1.0000,6,1.0000,3.00
1,1,11,116,1.0000,3,1.0000,3.00
1,1,92,3,4.0000,6,4.0000,3.00
1,1,93,51,8.0000,6,8.0000,14.00
1,1,94,2,8.0000,6,8.0000,13.00
1,1,13,109,2.0000,3,2.0000,0.00
1,1,98,52,1.0000,6,1.0000,1.00
1,1,19,115,10.0000,3,10.0000,54.00
1,1,104,2,6.0000,6,6.0000,9.00
1,1,104,126,2.0000,6,2.0000,1.00
1,1,109,51,10.0000,6,10.0000,30.00
1,1,109,129,1.0000,6,1.0000,0.00
1,1,22,110,2.0000,3,2.0000,30.00
1,1,22,122,2.0000,3,2.0000,0.00
1,1,23,115,5.0000,3,5.0000,49.00
1,1,110,46,1.0000,6,1.0000,0.00
1,1,110,120,1.0000,6,1.0000,3.00
1,1,112,51,8.0000,6,8.0000,22.00
1,1,115,23,2.0000,6,2.0000,7.00
1,1,116,4,3.0000,6,3.0000,6.00
1,1,116,6,5.0000,6,5.0000,16.00
1,1,27,122,2.0000,3,2.0000,2.00
1,1,121,41,1.0000,6,1.0000,0.00
1,1,121,120,1.0000,6,1.0000,1.00
1,1,122,4,3.0000,6,3.0000,3.00
1,1,122,51,5.0000,6,5.0000,25.00
1,1,123,120,1.0000,6,1.0000,0.00
1,1,29,115,10.0000,3,10.0000,33.00
1,1,124,51,8.0000,6,8.0000,17.00
1,1,126,3,4.0000,6,4.0000,60.00
1,1,126,47,2.0000,6,2.0000,3.00
1,1,30,109,1.0000,3,1.0000,1.00
1,1,128,2,4.0000,6,4.0000,16.00
1,1,134,138,1.0000,6,1.0000,1.00
1,1,138,51,4.0000,6,4.0000,21.00
1,1,139,142,1.0000,6,1.0000,0.00
1,1,36,110,2.0000,3,2.0000,8.00
1,1,155,51,10.0000,6,10.0000,27.00
1,1,157,14,10.0000,6,10.0000,4.00
1,1,162,41,1.0000,6,1.0000,2.00
1,1,162,120,1.0000,6,1.0000,1.00
1,1,162,142,2.0000,6,2.0000,2.00
1,1,163,51,10.0000,6,10.0000,33.00
1,1,164,136,1.0000,6,1.0000,0.00
1,1,167,121,10.0000,6,10.0000,0.00
1,1,167,2,4.0000,6,4.0000,20.00
1,1,167,3,4.0000,6,4.0000,18.00
1,1,168,41,2.0000,6,2.0000,1.00
1,1,168,141,1.0000,6,1.0000,1.00
1,1,168,143,1.0000,6,1.0000,2.00
1,1,51,110,2.0000,3,2.0000,27.00
1,1,20,10,1.0000,5,1.0000,0.00
1,1,170,51,5.0000,6,5.0000,18.00
1,1,171,122,1.0000,6,1.0000,5.00
1,1,171,120,1.0000,6,1.0000,1.00
1,1,171,143,1.0000,6,1.0000,1.00
1,1,52,109,1.0000,3,1.0000,6.00
1,1,52,110,2.0000,3,2.0000,25.00
1,1,172,51,10.0000,6,10.0000,8.00
1,1,173,41,1.0000,6,1.0000,0.00
1,1,173,120,1.0000,6,1.0000,0.00
1,1,173,143,1.0000,6,1.0000,0.00
1,1,53,109,1.0000,3,1.0000,5.00
1,1,53,110,4.0000,3,4.0000,21.00
1,1,174,4,6.0000,6,6.0000,9.00
1,1,174,3,6.0000,6,6.0000,12.00
1,1,174,2,2.0000,6,2.0000,14.00
1,1,175,141,1.0000,6,1.0000,0.00
1,1,175,142,2.0000,6,2.0000,2.00
1,1,176,7,1.0000,6,1.0000,9.00
1,1,21,79,1.0000,5,1.0000,0.00
1,1,22,136,1.0000,5,1.0000,1.00
1,1,54,115,10.0000,3,10.0000,34.00
1,1,54,116,1.0000,3,1.0000,4.00
1,1,177,51,6.0000,6,6.0000,2.00
1,1,177,2,4.0000,6,4.0000,10.00
1,1,177,126,1.0000,6,1.0000,3.00
1,1,177,28,1.0000,6,1.0000,1.00
1,1,178,149,2.0000,6,2.0000,2.00
1,1,178,150,2.0000,6,2.0000,2.00
1,1,178,41,1.0000,6,1.0000,1.00
1,1,178,138,1.0000,6,1.0000,0.00
1,1,178,141,1.0000,6,1.0000,1.00
1,1,178,142,2.0000,6,2.0000,6.00
1,1,178,136,1.0000,6,1.0000,1.00
1,1,178,122,2.0000,6,2.0000,3.00
1,1,178,151,1.0000,6,1.0000,0.00
1,1,55,109,1.0000,3,1.0000,4.00
1,1,55,110,2.0000,3,2.0000,19.00
1,1,56,110,2.0000,3,2.0000,17.00
1,1,179,4,8.0000,6,8.0000,7.00
1,1,179,2,8.0000,6,8.0000,2.00
1,1,179,3,6.0000,6,6.0000,6.00
1,1,5,2,6.0000,6,6.0000,32.00
1,1,18,3,3.0000,6,3.0000,0.00
1,1,18,15,2.0000,6,2.0000,8.00
1,1,18,11,1.0000,6,1.0000,0.00
1,1,19,28,1.0000,6,1.0000,3.00
1,1,19,26,1.0000,6,1.0000,0.00
1,1,19,33,1.0000,6,1.0000,2.00
1,1,21,23,1.0000,6,1.0000,9.00
1,1,21,38,1.0000,6,1.0000,2.00
1,1,21,32,2.0000,6,2.0000,3.00
1,1,22,3,6.0000,6,6.0000,19.00
1,1,22,12,1.0000,6,1.0000,4.00
1,1,23,41,1.0000,6,1.0000,2.00
1,1,25,2,6.0000,6,6.0000,13.00
1,1,29,30,1.0000,6,1.0000,3.00
1,1,33,47,5.0000,6,5.0000,5.00
1,1,35,8,1.0000,6,1.0000,0.00
1,1,35,73,1.0000,6,1.0000,0.00
1,1,35,74,1.0000,6,1.0000,0.00
1,1,37,7,1.0000,6,1.0000,5.00
1,1,38,69,1.0000,6,1.0000,0.00
1,1,41,19,2.0000,6,2.0000,8.00
1,1,42,3,4.0000,6,4.0000,11.00
1,1,44,7,1.0000,6,1.0000,12.00
1,1,45,88,3.0000,6,3.0000,0.00
1,1,45,91,1.0000,6,1.0000,0.00
1,1,45,92,9.0000,6,9.0000,0.00
1,1,45,94,9.0000,6,9.0000,0.00
1,1,45,96,3.0000,6,3.0000,0.00
1,1,45,100,3.0000,6,3.0000,0.00
1,1,45,105,4.0000,6,4.0000,0.00
1,1,52,3,3.0000,6,3.0000,8.00
1,1,53,29,1.0000,6,1.0000,1.00
1,1,56,114,1.0000,6,1.0000,1.00
1,1,57,109,2.0000,6,2.0000,2.00
1,1,59,6,5.0000,6,5.0000,52.00
1,1,62,52,1.0000,6,1.0000,4.00
1,1,62,109,1.0000,6,1.0000,1.00
1,1,63,4,4.0000,6,4.0000,4.00
1,1,65,29,1.0000,6,1.0000,0.00
1,1,9,1,1.0000,5,1.0000,1.00
1,1,69,2,7.0000,6,7.0000,3.00
1,1,76,52,1.0000,6,1.0000,2.00
1,1,76,30,1.0000,6,1.0000,3.00
1,1,79,7,1.0000,6,1.0000,15.00
1,1,3,110,2.0000,3,2.0000,11.00
1,1,80,3,2.0000,6,2.0000,9.00
1,1,7,115,10.0000,3,10.0000,70.00
1,1,87,4,3.0000,6,3.0000,13.00
1,1,90,2,2.0000,6,2.0000,31.00
1,1,11,1,1.0000,5,1.0000,0.00
1,1,94,6,6.0000,6,6.0000,26.00
1,1,94,51,10.0000,6,10.0000,4.00
1,1,95,120,1.0000,6,1.0000,2.00
1,1,96,7,1.0000,6,1.0000,12.00
1,1,98,68,1.0000,6,1.0000,0.00
1,1,14,110,2.0000,3,2.0000,18.00
1,1,99,57,1.0000,6,1.0000,0.00
1,1,100,120,1.0000,6,1.0000,1.00
1,1,100,41,1.0000,6,1.0000,1.00
1,1,101,7,1.0000,6,1.0000,11.00
1,1,102,4,4.0000,6,4.0000,2.00
1,1,104,51,8.0000,6,8.0000,6.00
1,1,104,6,5.0000,6,5.0000,21.00
1,1,21,109,1.0000,3,1.0000,1.00
1,1,21,110,2.0000,3,2.0000,8.00
1,1,23,116,1.0000,3,1.0000,3.00
1,1,113,130,1.0000,6,1.0000,1.00
1,1,13,46,1.0000,5,1.0000,1.00
1,1,26,109,1.0000,3,1.0000,3.00
1,1,116,51,6.0000,6,6.0000,30.00
1,1,117,120,1.0000,6,1.0000,2.00
1,1,118,7,1.0000,6,1.0000,8.00
1,1,27,109,1.0000,3,1.0000,2.00
1,1,123,46,1.0000,6,1.0000,0.00
1,1,124,24,1.0000,6,1.0000,1.00
1,1,15,79,1.0000,5,1.0000,0.00
1,1,126,51,4.0000,6,4.0000,13.00
1,1,30,110,2.0000,3,2.0000,20.00
1,1,129,52,1.0000,6,1.0000,2.00
1,1,129,30,1.0000,6,1.0000,0.00
1,1,129,43,1.0000,6,1.0000,4.00
1,1,130,7,1.0000,6,1.0000,7.00
1,1,31,110,2.0000,3,2.0000,18.00
1,1,133,122,2.0000,6,2.0000,4.00
1,1,33,110,2.0000,3,2.0000,14.00
1,1,136,2,2.0000,6,2.0000,12.00
1,1,136,3,2.0000,6,2.0000,54.00
1,1,35,110,2.0000,3,2.0000,10.00
1,1,138,4,2.0000,6,2.0000,0.00
1,1,141,120,1.0000,6,1.0000,7.00
1,1,141,143,1.0000,6,1.0000,3.00
1,1,141,141,1.0000,6,1.0000,2.00
1,1,38,109,1.0000,3,1.0000,1.00
1,1,39,115,5.0000,3,5.0000,28.00
1,1,144,9,1.0000,6,1.0000,1.00
1,1,147,2,2.0000,6,2.0000,0.00
1,1,147,51,3.0000,6,3.0000,10.00
1,1,41,110,2.0000,3,2.0000,24.00
1,1,41,109,1.0000,3,1.0000,4.00
1,1,149,120,1.0000,6,1.0000,3.00
1,1,149,142,1.0000,6,1.0000,1.00
1,1,18,1,1.0000,5,1.0000,1.00
1,1,151,68,1.0000,6,1.0000,3.00
1,1,151,142,1.0000,6,1.0000,0.00
1,1,152,7,1.0000,6,1.0000,4.00
1,1,153,2,4.0000,6,4.0000,40.00
1,1,42,110,3.0000,3,3.0000,21.00
1,1,156,120,1.0000,6,1.0000,0.00
1,1,43,110,4.0000,3,4.0000,17.00
1,1,157,26,1.0000,6,1.0000,1.00
1,1,158,41,1.0000,6,1.0000,3.00
1,1,158,138,1.0000,6,1.0000,0.00
1,1,158,142,2.0000,6,2.0000,4.00
1,1,158,136,1.0000,6,1.0000,1.00
1,1,159,3,4.0000,6,4.0000,30.00
1,1,19,1,1.0000,5,1.0000,0.00
1,1,161,3,4.0000,6,4.0000,26.00
1,1,161,51,4.0000,6,4.0000,43.00
1,1,162,52,1.0000,6,1.0000,3.00
1,1,163,2,4.0000,6,4.0000,24.00
1,1,164,41,1.0000,6,1.0000,1.00
1,1,164,120,1.0000,6,1.0000,0.00
1,1,164,43,1.0000,6,1.0000,3.00
1,1,49,109,1.0000,3,1.0000,7.00
1,1,50,115,8.0000,3,8.0000,44.00
1,1,165,146,1.0000,6,1.0000,1.00
1,1,165,147,1.0000,6,1.0000,1.00
1,1,166,139,1.0000,6,1.0000,0.00
1,1,166,137,1.0000,6,1.0000,0.00
1,1,166,120,1.0000,6,1.0000,3.00
1,1,166,142,1.0000,6,1.0000,5.00
1,1,170,2,4.0000,6,4.0000,16.00
1,1,2,5,7.0000,6,7.0000,23.00
1,1,5,5,5.0000,6,5.0000,13.00
1,1,8,3,4.0000,6,4.0000,17.00
1,1,15,41,1.0000,6,1.0000,1.00
1,1,16,2,6.0000,6,6.0000,4.00
1,1,18,50,2.0000,6,2.0000,3.00
1,1,18,39,1.0000,6,1.0000,4.00
1,1,18,24,1.0000,6,1.0000,1.00
1,1,21,49,1.0000,6,1.0000,9.00
1,1,21,55,1.0000,6,1.0000,1.00
1,1,21,39,1.0000,6,1.0000,3.00
1,1,21,58,3.0000,6,3.0000,7.00
1,1,26,46,1.0000,6,1.0000,0.00
1,1,33,6,5.0000,6,5.0000,63.00
1,1,1,51,28.0000,7,28.0000,6.00
1,1,35,51,5.0000,6,5.0000,1.00
1,1,38,2,4.0000,6,4.0000,5.00
1,1,41,27,1.0000,6,1.0000,2.00
1,1,42,4,4.0000,6,4.0000,5.00
1,1,42,51,5.0000,6,5.0000,21.00
1,1,7,1,1.0000,5,1.0000,0.00
1,1,45,89,2.0000,6,2.0000,0.00
1,1,45,95,9.0000,6,9.0000,0.00
1,1,45,104,2.0000,6,2.0000,0.00
1,1,48,51,5.0000,6,5.0000,11.00
1,1,49,43,1.0000,6,1.0000,5.00
1,1,49,107,1.0000,6,1.0000,0.00
1,1,56,27,1.0000,6,1.0000,1.00
1,1,58,7,1.0000,6,1.0000,10.00
1,1,60,30,1.0000,6,1.0000,0.00
1,1,62,110,2.0000,6,2.0000,19.00
1,1,63,28,1.0000,6,1.0000,0.00
1,1,65,12,1.0000,6,1.0000,3.00
1,1,66,110,2.0000,6,2.0000,17.00
1,1,67,106,1.0000,6,1.0000,2.00
1,1,72,109,2.0000,6,2.0000,1.00
1,1,72,110,2.0000,6,2.0000,13.00
1,1,75,6,10.0000,6,10.0000,42.00
1,1,1,117,2.0000,3,2.0000,4.00
1,1,2,115,10.0000,3,10.0000,80.00
1,1,10,1,1.0000,5,1.0000,0.00
1,1,81,28,1.0000,6,1.0000,3.00
1,1,83,12,1.0000,6,1.0000,2.00
1,1,8,122,2.0000,3,2.0000,4.00
1,1,88,46,1.0000,6,1.0000,0.00
1,1,89,7,1.0000,6,1.0000,13.00
1,1,89,123,1.0000,6,1.0000,0.00
1,1,90,3,2.0000,6,2.0000,7.00
1,1,94,4,8.0000,6,8.0000,5.00
1,1,95,52,1.0000,6,1.0000,0.00
1,1,13,110,2.0000,3,2.0000,20.00
1,1,97,51,5.0000,6,5.0000,24.00
1,1,97,27,1.0000,6,1.0000,4.00
1,1,100,46,1.0000,6,1.0000,1.00
1,1,15,109,1.0000,3,1.0000,3.00
1,1,16,115,6.0000,3,6.0000,64.00
1,1,17,110,2.0000,3,2.0000,14.00
1,1,18,110,2.0000,3,2.0000,12.00
1,1,112,66,1.0000,6,1.0000,0.00
1,1,24,109,1.0000,3,1.0000,4.00
1,1,115,51,6.0000,6,6.0000,36.00
1,1,119,52,1.0000,6,1.0000,3.00
1,1,120,14,10.0000,6,10.0000,2.00
1,1,124,2,1.0000,6,1.0000,24.00
1,1,126,4,4.0000,6,4.0000,3.00
1,1,128,51,4.0000,6,4.0000,9.00
1,1,32,109,1.0000,3,1.0000,0.00
1,1,132,4,4.0000,6,4.0000,4.00
1,1,132,51,4.0000,6,4.0000,25.00
1,1,133,141,1.0000,6,1.0000,1.00
1,1,133,136,1.0000,6,1.0000,1.00
1,1,135,7,1.0000,6,1.0000,6.00
1,1,136,4,2.0000,6,2.0000,2.00
1,1,137,142,2.0000,6,2.0000,1.00
1,1,138,111,1.0000,6,1.0000,0.00
1,1,139,52,1.0000,6,1.0000,2.00
1,1,139,136,1.0000,6,1.0000,0.00
1,1,139,122,2.0000,6,2.0000,2.00
1,1,141,41,1.0000,6,1.0000,1.00
1,1,141,142,2.0000,6,2.0000,1.00
1,1,37,109,2.0000,3,2.0000,2.00
1,1,37,110,2.0000,3,2.0000,30.00
1,1,143,120,1.0000,6,1.0000,6.00
1,1,143,142,1.0000,6,1.0000,0.00
1,1,144,51,8.0000,6,8.0000,13.00
1,1,145,141,1.0000,6,1.0000,1.00
1,1,145,120,1.0000,6,1.0000,5.00
1,1,146,7,1.0000,6,1.0000,5.00
1,1,40,110,2.0000,3,2.0000,26.00
1,1,147,3,4.0000,6,4.0000,42.00
1,1,148,52,1.0000,6,1.0000,1.00
1,1,148,143,1.0000,6,1.0000,1.00
1,1,149,41,1.0000,6,1.0000,2.00
1,1,149,143,1.0000,6,1.0000,0.00
1,1,149,136,1.0000,6,1.0000,0.00
1,1,151,141,1.0000,6,1.0000,2.00
1,1,153,3,4.0000,6,4.0000,38.00
1,1,154,141,1.0000,6,1.0000,1.00
1,1,154,120,1.0000,6,1.0000,1.00
1,1,155,6,6.0000,6,6.0000,2.00
1,1,155,4,2.0000,6,2.0000,0.00
1,1,156,52,1.0000,6,1.0000,0.00
1,1,156,141,1.0000,6,1.0000,0.00
1,1,157,12,1.0000,6,1.0000,1.00
1,1,157,3,4.0000,6,4.0000,34.00
1,1,158,108,1.0000,6,1.0000,2.00
1,1,158,120,1.0000,6,1.0000,3.00
1,1,158,143,1.0000,6,1.0000,3.00
1,1,45,109,1.0000,3,1.0000,6.00
1,1,45,110,4.0000,3,4.0000,13.00
1,1,159,7,1.0000,6,1.0000,3.00
1,1,159,27,1.0000,6,1.0000,3.00
1,1,160,120,1.0000,6,1.0000,2.00
1,1,160,143,1.0000,6,1.0000,2.00
1,1,161,2,4.0000,6,4.0000,28.00
1,1,162,143,1.0000,6,1.0000,1.00
1,1,162,141,1.0000,6,1.0000,1.00
1,1,47,110,2.0000,3,2.0000,9.00
1,1,47,109,1.0000,3,1.0000,4.00
1,1,164,142,2.0000,6,2.0000,0.00
1,1,164,143,1.0000,6,1.0000,0.00
1,1,49,110,2.0000,3,2.0000,29.00
1,1,49,122,2.0000,3,2.0000,6.00
1,1,50,116,1.0000,3,1.0000,5.00
1,1,165,51,10.0000,6,10.0000,23.00
1,1,165,111,1.0000,6,1.0000,0.00
1,1,166,143,1.0000,6,1.0000,3.00
1,1,166,138,1.0000,6,1.0000,1.00
1,1,168,142,1.0000,6,1.0000,4.00
1,1,168,120,1.0000,6,1.0000,2.00
1,1,169,7,1.0000,6,1.0000,10.00
1,1,20,148,1.0000,5,1.0000,0.00
1,1,171,52,1.0000,6,1.0000,7.00
1,1,179,36,1.0000,6,1.0000,8.00
1,1,179,51,2.0000,6,2.0000,0.00
1,1,179,22,1.0000,6,1.0000,7.00
1,1,180,52,1.0000,6,1.0000,6.00
1,1,180,41,1.0000,6,1.0000,0.00
1,1,180,149,1.0000,6,1.0000,1.00
1,1,180,150,1.0000,6,1.0000,1.00
1,1,180,142,1.0000,6,1.0000,5.00
1,1,180,136,1.0000,6,1.0000,0.00
1,1,180,122,2.0000,6,2.0000,1.00
1,1,180,42,1.0000,6,1.0000,0.00
1,1,181,7,1.0000,6,1.0000,8.00
1,1,182,2,6.0000,6,6.0000,46.00
1,1,182,4,4.0000,6,4.0000,9.00
1,1,182,3,6.0000,6,6.0000,55.00
1,1,183,150,1.0000,6,1.0000,4.00
1,1,183,149,1.0000,6,1.0000,4.00
1,1,183,141,1.0000,6,1.0000,2.00
1,1,183,142,1.0000,6,1.0000,6.00
1,1,57,110,4.0000,3,4.0000,13.00
1,1,57,109,1.0000,3,1.0000,3.00
1,1,23,152,1.0000,5,1.0000,1.00
1,1,184,51,15.0000,6,15.0000,25.00
1,1,185,52,1.0000,6,1.0000,5.00
1,1,185,142,1.0000,6,1.0000,5.00
1,1,185,136,1.0000,6,1.0000,1.00
1,1,185,41,1.0000,6,1.0000,1.00
1,1,185,122,1.0000,6,1.0000,0.00
1,1,185,150,1.0000,6,1.0000,3.00
1,1,185,149,1.0000,6,1.0000,3.00
1,1,58,109,2.0000,3,2.0000,1.00
1,1,58,110,4.0000,3,4.0000,9.00
1,1,186,24,1.0000,6,1.0000,0.00
1,1,187,141,1.0000,6,1.0000,1.00
1,1,187,142,1.0000,6,1.0000,4.00
1,1,187,46,1.0000,6,1.0000,2.00
1,1,187,150,1.0000,6,1.0000,2.00
1,1,187,149,1.0000,6,1.0000,2.00
1,1,188,7,1.0000,6,1.0000,7.00
1,1,24,152,1.0000,5,1.0000,0.00
1,1,189,51,6.0000,6,6.0000,19.00
1,1,189,8,1.0000,6,1.0000,0.00
1,1,189,2,4.0000,6,4.0000,42.00
1,1,190,142,2.0000,6,2.0000,2.00
1,1,190,108,1.0000,6,1.0000,1.00
1,1,190,150,1.0000,6,1.0000,1.00
1,1,190,41,1.0000,6,1.0000,0.00
1,1,190,149,1.0000,6,1.0000,1.00
1,1,59,109,1.0000,3,1.0000,0.00
1,1,59,110,4.0000,3,4.0000,5.00
1,1,60,110,2.0000,3,2.0000,3.00
1,1,60,145,2.0000,3,2.0000,2.00
1,1,61,115,6.0000,3,6.0000,28.00
1,1,61,116,1.0000,3,1.0000,3.00
1,1,191,2,4.0000,6,4.0000,38.00
1,1,191,4,4.0000,6,4.0000,11.00
1,1,191,3,4.0000,6,4.0000,51.00
1,1,191,51,10.0000,6,10.0000,9.00
1,1,192,141,1.0000,6,1.0000,2.00
1,1,192,142,2.0000,6,2.0000,4.00
1,1,192,41,1.0000,6,1.0000,1.00
1,1,192,136,1.0000,6,1.0000,2.00
1,1,192,150,2.0000,6,2.0000,3.00
1,1,192,149,2.0000,6,2.0000,3.00
1,1,192,43,1.0000,6,1.0000,2.00
1,1,193,7,1.0000,6,1.0000,6.00
1,1,5,152,1.0000,1,1.0000,0.00
1,1,5,10,1.0000,1,1.0000,0.00
1,1,194,36,1.0000,6,1.0000,7.00
1,1,195,41,1.0000,6,1.0000,0.00
1,1,195,149,1.0000,6,1.0000,2.00
1,1,195,150,1.0000,6,1.0000,2.00
1,1,195,141,1.0000,6,1.0000,1.00
1,1,195,52,1.0000,6,1.0000,4.00
1,1,62,109,1.0000,3,1.0000,3.00
1,1,62,110,2.0000,3,2.0000,25.00
1,1,25,152,1.0000,5,1.0000,1.00
1,1,25,10,1.0000,5,1.0000,1.00
1,1,63,110,2.0000,3,2.0000,23.00
1,1,196,2,4.0000,6,4.0000,34.00
1,1,196,4,4.0000,6,4.0000,7.00
1,1,196,3,4.0000,6,4.0000,47.00
1,1,196,51,6.0000,6,6.0000,3.00
