iiddocument,taxidemisor,tipo_doc,Talonario,NumFactura,documentno,tosend,fecha_emision,taxidreceptor
631,9.10436E+11,1,1130705549,32787,001-002-000000125,N,NULL,NULL
632,9.10436E+11,1,1130705549,32787,001-002-000000125,N,NULL,NULL
633,9.10436E+11,1,1130705549,32787,001-002-000000125,N,NULL,NULL
634,9.09807E+11,1,1130503926,34286,001-002-000000135,N,NULL,NULL
635,9.09807E+11,1,1130503926,34287,001-002-000000136,N,NULL,NULL
636,9.09807E+11,1,1130503926,34288,001-002-000000137,N,NULL,NULL
637,9.09807E+11,1,1130503926,34289,001-002-000000138,N,NULL,NULL
638,9.09807E+11,1,1130503926,34290,001-002-000000139,N,NULL,NULL
639,9.09807E+11,1,1130503926,34291,001-002-000000140,N,NULL,NULL
640,9.09807E+11,1,1130503926,34292,001-002-000000141,N,NULL,NULL
641,9.10436E+11,1,1130705549,32788,001-002-000000126,N,NULL,NULL
642,9.10436E+11,1,1130705549,32788,001-002-000000126,N,NULL,NULL
643,9.10436E+11,1,1130705549,32788,001-002-000000126,N,NULL,NULL
644,9.09807E+11,1,1130503926,34293,001-002-000000142,N,NULL,NULL
645,9.10436E+11,1,1130705549,32789,001-002-000000127,N,NULL,NULL
646,9.10436E+11,1,1130705549,32789,001-002-000000127,N,NULL,NULL
647,9.10436E+11,1,1130705549,32789,001-002-000000127,N,NULL,NULL
648,9.09807E+11,1,1130503926,34294,001-002-000000143,N,NULL,NULL
649,9.10436E+11,1,1130705549,32790,001-002-000000128,N,NULL,NULL
650,9.10436E+11,1,1130705549,32790,001-002-000000128,N,NULL,NULL
651,9.10436E+11,1,1130705549,32790,001-002-000000128,N,NULL,NULL
652,9.09807E+11,1,1130503926,34295,001-002-000000144,N,NULL,NULL
653,9.10436E+11,1,1130705549,32791,001-002-000000129,N,NULL,NULL
654,9.10436E+11,1,1130705549,32791,001-002-000000129,N,NULL,NULL
655,9.10436E+11,1,1130705549,32791,001-002-000000129,N,NULL,NULL
656,9.09807E+11,1,1130503926,34296,001-002-000000145,N,NULL,NULL
657,9.09807E+11,1,1130503926,34297,001-002-000000146,N,NULL,NULL
658,9.10436E+11,1,1130705549,32792,001-002-000000130,N,NULL,NULL
659,9.10436E+11,1,1130705549,32792,001-002-000000130,N,NULL,NULL
660,9.10436E+11,1,1130705549,32792,001-002-000000130,N,NULL,NULL
661,9.10436E+11,1,1130705549,32793,001-002-000000131,N,NULL,NULL
662,9.10436E+11,1,1130705549,32793,001-002-000000131,N,NULL,NULL
663,9.10436E+11,1,1130705549,32793,001-002-000000131,N,NULL,NULL
664,9.10436E+11,1,1130705549,32794,001-002-000000132,N,NULL,NULL
665,9.10436E+11,1,1130705549,32794,001-002-000000132,N,NULL,NULL
666,9.10436E+11,1,1130705549,32794,001-002-000000132,N,NULL,NULL
667,9.09807E+11,1,1130503926,34298,001-002-000000147,N,NULL,NULL
668,9.10436E+11,1,1130705549,32795,001-002-000000133,N,NULL,NULL
669,9.10436E+11,1,1130705549,32795,001-002-000000133,N,NULL,NULL
670,9.10436E+11,1,1130705549,32795,001-002-000000133,N,NULL,NULL
671,9.09807E+11,1,1130503926,34299,001-002-000000148,N,NULL,NULL
672,9.09807E+11,1,1130503926,34300,001-002-000000149,N,NULL,NULL
673,9.09807E+11,1,1130503926,34301,001-002-000000150,N,NULL,NULL
674,9.09807E+11,1,1130503926,34302,001-002-000000151,N,NULL,NULL
675,9.09807E+11,1,1130503926,34303,001-002-000000152,N,NULL,NULL
676,9.09807E+11,1,1130503926,34304,001-002-000000153,N,NULL,NULL
677,9.10436E+11,1,1130705549,32796,001-002-000000134,N,NULL,NULL
678,9.10436E+11,1,1130705549,32796,001-002-000000134,N,NULL,NULL
679,9.10436E+11,1,1130705549,32796,001-002-000000134,N,NULL,NULL
680,9.10436E+11,1,1130705549,32797,001-002-000000135,N,NULL,NULL
681,9.10436E+11,1,1130705549,32797,001-002-000000135,N,NULL,NULL
682,9.10436E+11,1,1130705549,32797,001-002-000000135,N,NULL,NULL
683,9.09807E+11,1,1130503926,34305,001-002-000000154,N,NULL,NULL
684,9.09807E+11,1,1130503926,34306,001-002-000000155,N,NULL,NULL
685,9.09807E+11,1,1130503926,34307,001-002-000000156,N,NULL,NULL
686,9.09807E+11,1,1130503926,34308,001-002-000000157,N,NULL,NULL
687,9.10436E+11,1,1130705549,32798,001-002-000000136,N,NULL,NULL
688,9.10436E+11,1,1130705549,32798,001-002-000000136,N,NULL,NULL
689,9.10436E+11,1,1130705549,32798,001-002-000000136,N,NULL,NULL
690,9.09807E+11,1,1130503926,34309,001-002-000000158,N,NULL,NULL
691,9.10436E+11,1,1130705549,32799,001-002-000000137,N,NULL,NULL
692,9.10436E+11,1,1130705549,32799,001-002-000000137,N,NULL,NULL
693,9.10436E+11,1,1130705549,32799,001-002-000000137,N,NULL,NULL
694,9.10436E+11,1,1130705549,32800,001-002-000000138,N,NULL,NULL
695,9.10436E+11,1,1130705549,32800,001-002-000000138,N,NULL,NULL
696,9.10436E+11,1,1130705549,32800,001-002-000000138,N,NULL,NULL
697,9.10436E+11,1,1130705549,32801,001-002-000000139,N,NULL,NULL
698,9.10436E+11,1,1130705549,32801,001-002-000000139,N,NULL,NULL
699,9.10436E+11,1,1130705549,32801,001-002-000000139,N,NULL,NULL
700,9.10436E+11,1,1130705549,32802,001-002-000000140,N,NULL,NULL
701,9.10436E+11,1,1130705549,32802,001-002-000000140,N,NULL,NULL
702,9.10436E+11,1,1130705549,32802,001-002-000000140,N,NULL,NULL
703,9.09807E+11,1,1130503926,34310,001-002-000000159,N,NULL,NULL
704,9.09807E+11,1,1130503926,34311,001-002-000000160,N,NULL,NULL
705,9.10436E+11,1,1130705549,32803,001-002-000000141,N,NULL,NULL
706,9.10436E+11,1,1130705549,32803,001-002-000000141,N,NULL,NULL
707,9.10436E+11,1,1130705549,32803,001-002-000000141,N,NULL,NULL
708,9.10436E+11,1,1130705549,32804,001-002-000000142,N,NULL,NULL
709,9.10436E+11,1,1130705549,32804,001-002-000000142,N,NULL,NULL
710,9.10436E+11,1,1130705549,32804,001-002-000000142,N,NULL,NULL
711,9.10436E+11,1,1130705549,32805,001-002-000000143,N,NULL,NULL
712,9.10436E+11,1,1130705549,32805,001-002-000000143,N,NULL,NULL
713,9.10436E+11,1,1130705549,32805,001-002-000000143,N,NULL,NULL
714,9.09807E+11,1,1130503926,34312,001-002-000000161,N,NULL,NULL
715,9.09807E+11,1,1130503926,34313,001-002-000000162,N,NULL,NULL
716,9.10436E+11,1,1130705549,32806,001-002-000000144,N,NULL,NULL
717,9.10436E+11,1,1130705549,32806,001-002-000000144,N,NULL,NULL
718,9.10436E+11,1,1130705549,32806,001-002-000000144,N,NULL,NULL
719,9.09807E+11,1,1130503926,34314,001-002-000000163,N,NULL,NULL
720,9.10436E+11,1,1130705549,32807,001-002-000000145,N,NULL,NULL
721,9.10436E+11,1,1130705549,32807,001-002-000000145,N,NULL,NULL
722,9.10436E+11,1,1130705549,32807,001-002-000000145,N,NULL,NULL
723,9.09807E+11,1,1130503926,34315,001-002-000000164,N,NULL,NULL
724,9.10436E+11,1,1130705549,32808,001-002-000000146,N,NULL,NULL
725,9.10436E+11,1,1130705549,32808,001-002-000000146,N,NULL,NULL
726,9.10436E+11,1,1130705549,32808,001-002-000000146,N,NULL,NULL
727,9.09807E+11,1,1130503926,34316,001-002-000000165,N,NULL,NULL
728,9.10436E+11,1,1130705549,32809,001-002-000000147,N,NULL,NULL
729,9.10436E+11,1,1130705549,32809,001-002-000000147,N,NULL,NULL
730,9.10436E+11,1,1130705549,32809,001-002-000000147,N,NULL,NULL
731,9.09807E+11,1,1130503926,34317,001-002-000000166,N,NULL,NULL
732,9.10436E+11,1,1130705549,32810,001-002-000000148,N,NULL,NULL
733,9.10436E+11,1,1130705549,32810,001-002-000000148,N,NULL,NULL
734,9.10436E+11,1,1130705549,32810,001-002-000000148,N,NULL,NULL
735,9.10436E+11,1,1130705549,32811,001-002-000000149,N,NULL,NULL
736,9.10436E+11,1,1130705549,32811,001-002-000000149,N,NULL,NULL
737,9.10436E+11,1,1130705549,32811,001-002-000000149,N,NULL,NULL
738,9.10436E+11,1,1130705549,32812,001-002-000000150,N,NULL,NULL
739,9.10436E+11,1,1130705549,32812,001-002-000000150,N,NULL,NULL
740,9.10436E+11,1,1130705549,32812,001-002-000000150,N,NULL,NULL
741,9.10436E+11,1,1130705549,32813,001-002-000000151,N,NULL,NULL
742,9.10436E+11,1,1130705549,32813,001-002-000000151,N,NULL,NULL
743,9.10436E+11,1,1130705549,32813,001-002-000000151,N,NULL,NULL
744,9.09807E+11,1,1130503926,34318,001-002-000000167,N,NULL,NULL
745,9.09807E+11,1,1130503926,34319,001-002-000000168,N,NULL,NULL
746,9.09807E+11,1,1130503926,34320,001-002-000000169,N,NULL,NULL
747,9.09807E+11,1,1130503926,34321,001-002-000000170,N,NULL,NULL
748,9.10436E+11,1,1130705549,32814,001-002-000000152,N,NULL,NULL
749,9.10436E+11,1,1130705549,32814,001-002-000000152,N,NULL,NULL
750,9.10436E+11,1,1130705549,32814,001-002-000000152,N,NULL,NULL
751,9.10436E+11,1,1130705549,32815,001-002-000000153,N,NULL,NULL
752,9.10436E+11,1,1130705549,32815,001-002-000000153,N,NULL,NULL
753,9.10436E+11,1,1130705549,32815,001-002-000000153,N,NULL,NULL
754,9.10436E+11,1,1130705549,32816,001-002-000000154,N,NULL,NULL
755,9.10436E+11,1,1130705549,32816,001-002-000000154,N,NULL,NULL
756,9.10436E+11,1,1130705549,32816,001-002-000000154,N,NULL,NULL
757,9.10436E+11,1,1130705549,32817,001-002-000000155,N,NULL,NULL
758,9.10436E+11,1,1130705549,32817,001-002-000000155,N,NULL,NULL
759,9.10436E+11,1,1130705549,32817,001-002-000000155,N,NULL,NULL
760,9.10436E+11,1,1130705549,32818,001-002-000000156,N,NULL,NULL
761,9.10436E+11,1,1130705549,32818,001-002-000000156,N,NULL,NULL
762,9.10436E+11,1,1130705549,32818,001-002-000000156,N,NULL,NULL
763,9.10436E+11,1,1130705549,32819,001-002-000000157,N,NULL,NULL
764,9.10436E+11,1,1130705549,32819,001-002-000000157,N,NULL,NULL
765,9.10436E+11,1,1130705549,32819,001-002-000000157,N,NULL,NULL
766,9.09807E+11,1,1130503926,34322,001-002-000000171,N,NULL,NULL
767,9.09807E+11,1,1130503926,34323,001-002-000000172,N,NULL,NULL
768,9.09807E+11,1,1130503926,34324,001-002-000000173,N,NULL,NULL
769,9.09807E+11,1,1130503926,34325,001-002-000000174,N,NULL,NULL
770,9.09807E+11,1,1130503926,34326,001-002-000000175,N,NULL,NULL
771,9.10436E+11,1,1130705549,32820,001-002-000000158,N,NULL,NULL
772,9.10436E+11,1,1130705549,32820,001-002-000000158,N,NULL,NULL
773,9.10436E+11,1,1130705549,32820,001-002-000000158,N,NULL,NULL
774,9.09807E+11,1,1130503926,34327,001-002-000000176,N,NULL,NULL
775,9.09807E+11,1,1130503926,34328,001-002-000000177,N,NULL,NULL
776,9.09807E+11,1,1130503926,34329,001-002-000000178,N,NULL,NULL
777,9.10436E+11,1,1130705549,32821,001-002-000000159,N,NULL,NULL
778,9.10436E+11,1,1130705549,32821,001-002-000000159,N,NULL,NULL
779,9.10436E+11,1,1130705549,32821,001-002-000000159,N,NULL,NULL
780,9.09807E+11,1,1130503926,34330,001-002-000000179,N,NULL,NULL
781,9.09807E+11,1,1130503926,34331,001-002-000000180,N,NULL,NULL
782,9.10436E+11,1,1130705549,32822,001-002-000000160,N,NULL,NULL
783,9.10436E+11,1,1130705549,32822,001-002-000000160,N,NULL,NULL
784,9.10436E+11,1,1130705549,32822,001-002-000000160,N,NULL,NULL
785,9.09807E+11,1,1130503926,34332,001-002-000000181,N,NULL,NULL
786,9.09807E+11,1,1130503926,34333,001-002-000000182,N,NULL,NULL
787,9.09807E+11,1,1130503926,34334,001-002-000000183,N,NULL,NULL
788,9.09807E+11,1,1130503926,34335,001-002-000000184,N,NULL,NULL
789,9.09807E+11,1,1130503926,34336,001-002-000000185,N,NULL,NULL
790,9.10436E+11,1,1130705549,32823,001-002-000000161,N,NULL,NULL
791,9.10436E+11,1,1130705549,32823,001-002-000000161,N,NULL,NULL
792,9.10436E+11,1,1130705549,32823,001-002-000000161,N,NULL,NULL
793,9.10436E+11,1,1130705549,32824,001-002-000000162,N,NULL,NULL
794,9.10436E+11,1,1130705549,32824,001-002-000000162,N,NULL,NULL
795,9.10436E+11,1,1130705549,32824,001-002-000000162,N,NULL,NULL
796,9.10436E+11,1,1130705549,32825,001-002-000000163,N,NULL,NULL
797,9.10436E+11,1,1130705549,32825,001-002-000000163,N,NULL,NULL
798,9.10436E+11,1,1130705549,32825,001-002-000000163,N,NULL,NULL
799,9.10436E+11,1,1130705549,32826,001-002-000000164,N,NULL,NULL
800,9.10436E+11,1,1130705549,32826,001-002-000000164,N,NULL,NULL
801,9.10436E+11,1,1130705549,32826,001-002-000000164,N,NULL,NULL
802,9.09807E+11,1,1130503926,34337,001-002-000000186,N,NULL,NULL
803,9.10436E+11,1,1130705549,32827,001-002-000000165,N,NULL,NULL
804,9.10436E+11,1,1130705549,32827,001-002-000000165,N,NULL,NULL
805,9.10436E+11,1,1130705549,32827,001-002-000000165,N,NULL,NULL
806,9.10436E+11,1,1130705549,32828,001-002-000000166,N,NULL,NULL
807,9.10436E+11,1,1130705549,32828,001-002-000000166,N,NULL,NULL
808,9.10436E+11,1,1130705549,32828,001-002-000000166,N,NULL,NULL
809,9.10436E+11,1,1130705549,32829,001-002-000000167,N,NULL,NULL
810,9.10436E+11,1,1130705549,32829,001-002-000000167,N,NULL,NULL
811,9.10436E+11,1,1130705549,32829,001-002-000000167,N,NULL,NULL
812,9.10436E+11,1,1130705549,32830,001-002-000000168,N,NULL,NULL
813,9.10436E+11,1,1130705549,32830,001-002-000000168,N,NULL,NULL
814,9.10436E+11,1,1130705549,32830,001-002-000000168,N,NULL,NULL
815,9.09807E+11,1,1130503926,34338,001-002-000000187,N,NULL,NULL
